update,mean_loss,lr
111,0.06783776338852476,9.430830039525692e-05
112,0.03417295622966776,9.42292490118577e-05
113,0.00017511755504528992,9.41501976284585e-05
114,0.09784462256357074,9.407114624505929e-05
115,0.4830863440693065,9.399209486166009e-05
116,0.015680327651352854,9.391304347826087e-05
117,0.05198752767591941,9.383399209486166e-05
118,0.27678312616990297,9.375494071146246e-05
119,0.9031886702723568,9.367588932806325e-05
120,0.03167014078280772,9.359683794466404e-05
121,0.00289583919220604,9.351778656126483e-05
122,0.3748156930087134,9.343873517786562e-05
123,0.10358484805328771,9.335968379446641e-05
124,0.08887301868526265,9.32806324110672e-05
125,0.015794452978298068,9.320158102766799e-05
126,0.0062553685856983066,9.312252964426877e-05
127,0.7101766787236556,9.304347826086957e-05
128,0.015694919682573527,9.296442687747036e-05
129,0.028443826537113637,9.288537549407114e-05
130,0.018318761605769396,9.280632411067194e-05
131,0.0809045500936918,9.272727272727273e-05
132,0.047595018055289984,9.264822134387353e-05
133,0.046616143081337214,9.256916996047431e-05
134,0.23900742642581463,9.24901185770751e-05
135,0.0769348512403667,9.24110671936759e-05
136,0.021815462969243526,9.233201581027668e-05
137,0.04696734109893441,9.225296442687748e-05
138,0.013665505917742848,9.217391304347827e-05
139,0.20625036512501538,9.209486166007905e-05
140,0.003211212024325505,9.201581027667985e-05
141,0.05251995159778744,9.193675889328064e-05
142,0.02399445162154734,9.185770750988144e-05
143,0.14218497078400105,9.177865612648222e-05
144,0.011233183577132877,9.169960474308301e-05
145,0.009670508312410675,9.16205533596838e-05
146,0.4228385930764489,9.154150197628459e-05
147,0.04777374948025681,9.146245059288539e-05
148,0.8280036454525543,9.138339920948618e-05
149,0.005413589766249061,9.130434782608696e-05
150,0.1987574196245987,9.122529644268775e-05
151,0.08680649294547038,9.114624505928853e-05
152,0.3074460048228502,9.106719367588933e-05
153,0.019633094896562397,9.098814229249012e-05
154,0.22444403637200594,9.090909090909092e-05
155,0.12550131283933297,9.08300395256917e-05
156,0.0044577158987522125,9.075098814229249e-05
157,0.005430283839814365,9.067193675889329e-05
158,0.02445591689320281,9.059288537549407e-05
159,0.03128273898619227,9.051383399209486e-05
160,0.006535431239171885,9.043478260869566e-05
161,0.2826375408403692,9.035573122529644e-05
162,0.0020630213693948463,9.027667984189724e-05
163,0.007062048778607277,9.019762845849803e-05
164,0.002796999935526401,9.011857707509881e-05
165,0.006969561596633866,9.003952569169961e-05
166,0.020201847728458233,8.99604743083004e-05
167,0.007616525712364819,8.98814229249012e-05
168,0.16985240907524712,8.980237154150198e-05
169,0.003485264038317837,8.972332015810277e-05
170,0.0016275175476039294,8.964426877470357e-05
171,0.03164925230521476,8.956521739130435e-05
172,0.002570239914348349,8.948616600790515e-05
173,0.004447048020665534,8.940711462450592e-05
174,0.04255613056011498,8.932806324110672e-05
175,0.0013935860333731398,8.924901185770751e-05
176,0.0020201719999022316,8.91699604743083e-05
177,0.0011340673590893857,8.90909090909091e-05
178,0.276598354044836,8.901185770750988e-05
179,0.5652502235097927,8.893280632411068e-05
180,0.002326375131815439,8.885375494071146e-05
181,0.006715569597872673,8.877470355731225e-05
182,0.34000786347314715,8.869565217391305e-05
183,0.07112873219739413,8.861660079051383e-05
184,0.002762780804914655,8.853754940711463e-05
185,0.002777105866698548,8.845849802371542e-05
186,0.04671218880685046,8.83794466403162e-05
187,0.013009495440201135,8.8300395256917e-05
188,0.03578978886434925,8.822134387351779e-05
189,0.0032988293387461454,8.814229249011859e-05
190,0.004207552847219631,8.806324110671937e-05
191,0.2239727020751161,8.798418972332016e-05
192,0.005083013384137303,8.790513833992096e-05
193,0.007468188807251863,8.782608695652174e-05
194,0.2389365301678481,8.774703557312254e-05
195,0.004851115427300101,8.766798418972333e-05
196,0.16585288345231675,8.758893280632412e-05
197,0.0015542781693511643,8.750988142292491e-05
198,0.013393350549449679,8.743083003952569e-05
199,0.00017707213191897608,8.735177865612649e-05
200,0.0027250595740042627,8.727272727272727e-05
201,0.5422205105423927,8.719367588932807e-05
202,0.0008724475464987336,8.711462450592886e-05
203,0.04505361567134969,8.703557312252964e-05
204,0.03776786966773216,8.695652173913044e-05
205,0.007892729125160258,8.687747035573123e-05
206,0.004492967709666118,8.679841897233201e-05
207,0.0018547246036177967,8.671936758893281e-05
208,0.4937621769713587,8.66403162055336e-05
209,0.11498020613362314,8.65612648221344e-05
210,0.17645558984713716,8.648221343873518e-05
211,0.1339680753644643,8.640316205533597e-05
212,0.034672278503421694,8.632411067193677e-05
213,0.19535416305734543,8.624505928853755e-05
214,0.0003649462651083013,8.616600790513835e-05
215,0.0004090004604222486,8.608695652173914e-05
216,0.10159469914287911,8.600790513833992e-05
217,0.2244565373111982,8.592885375494072e-05
218,0.06970832235674607,8.58498023715415e-05
219,0.0019212307670386508,8.57707509881423e-05
220,0.006411922215193044,8.569169960474309e-05
221,0.050817215465940535,8.561264822134388e-05
222,0.0005816502689413028,8.553359683794466e-05
223,0.00024387778103118762,8.545454545454545e-05
224,0.0005995448809699155,8.537549407114625e-05
225,0.20386590100679314,8.529644268774703e-05
226,0.4457406306391931,8.521739130434783e-05
227,0.004694000142990262,8.513833992094862e-05
228,0.00021294289035722613,8.50592885375494e-05
229,0.7357774545271241,8.49802371541502e-05
230,0.04097630663818563,8.490118577075099e-05
231,0.0005929396393185016,8.482213438735179e-05
232,0.18457511506858282,8.474308300395257e-05
233,0.019861867534928024,8.466403162055336e-05
234,0.3994168970384635,8.458498023715416e-05
235,0.22781725642562378,8.450592885375494e-05
236,0.27948683450813405,8.442687747035574e-05
237,0.09427710174350068,8.434782608695653e-05
238,0.3676452769432217,8.426877470355731e-05
239,0.03443277720361948,8.418972332015811e-05
240,1.2438357400824316,8.41106719367589e-05
241,0.01646536724001635,8.40316205533597e-05
242,0.05041689472272992,8.395256916996048e-05
243,0.023118488141335547,8.387351778656127e-05
244,0.018001132179051638,8.379446640316207e-05
245,0.07274327892810106,8.371541501976285e-05
246,0.14953561301808804,8.363636363636364e-05
247,0.16292240004986525,8.355731225296442e-05
248,0.20446516084484756,8.347826086956521e-05
249,0.0191525993286632,8.339920948616601e-05
250,0.0224425449850969,8.33201581027668e-05
251,0.13597793696681038,8.32411067193676e-05
252,0.08200193755328655,8.316205533596838e-05
253,0.0041890843931469135,8.308300395256917e-05
254,0.061564929521409795,8.300395256916996e-05
255,0.001628087877179496,8.292490118577075e-05
256,0.004051656782394275,8.284584980237155e-05
257,0.005495429941220209,8.276679841897233e-05
258,0.34493557321547996,8.268774703557312e-05
259,0.003446042050200049,8.260869565217392e-05
260,0.0016044669391703792,8.25296442687747e-05
261,0.006783158460166305,8.24505928853755e-05
